2023-01-30 16:36, success, 0.963841
2023-01-30 16:48, success, 1.122891
2023-01-30 17:01, success, 1.223208
2023-01-30 17:19, success, 0.972084
2023-01-30 17:31, success, 1.136446
2023-01-30 17:46, success, 1.126363
2023-01-30 18:01, success, 1.122372
2023-01-30 18:20, success, 1.082854
2023-01-30 18:33, success, 0.994068
2023-01-30 18:46, success, 1.019571
2023-01-30 19:01, success, 1.088889
2023-01-30 19:17, success, 1.168389
2023-01-30 19:31, success, 1.129975
2023-01-30 19:46, success, 1.097747
2023-01-30 20:01, success, 1.118152
2023-01-30 20:20, success, 1.058346
2023-01-30 20:31, success, 1.127827
2023-01-30 20:46, success, 1.007442
2023-01-30 21:01, success, 0.971262
2023-01-30 21:29, success, 0.980652
2023-01-30 21:32, success, 1.121626
2023-01-30 21:46, success, 1.003744
2023-01-30 22:01, success, 1.116558
2023-01-30 22:19, success, 1.112330
2023-01-30 22:31, success, 0.992688
2023-01-30 22:46, success, 0.995341
2023-01-30 23:01, success, 1.140785
2023-01-30 23:20, success, 1.109793
2023-01-30 23:31, success, 1.175215
2023-01-30 23:46, success, 1.089658
2023-01-31 00:04, success, 1.009736
2023-01-31 00:28, success, 1.005536
2023-01-31 00:50, success, 1.027328
2023-01-31 01:28, success, 0.981298
2023-01-31 02:04, success, 0.999022
2023-01-31 02:36, success, 0.984633
2023-01-31 02:55, success, 1.004137
2023-01-31 03:03, success, 1.104211
2023-01-31 03:20, success, 1.134416
2023-01-31 03:31, success, 1.111998
2023-01-31 03:46, success, 1.159692
2023-01-31 04:01, success, 1.038440
2023-01-31 04:20, success, 0.982831
2023-01-31 04:33, success, 1.082964
2023-01-31 04:46, success, 1.125762
2023-01-31 05:01, success, 1.679194
2023-01-31 05:19, success, 1.148736
2023-01-31 05:31, success, 1.096908
2023-01-31 05:46, success, 1.152492
2023-01-31 06:01, success, 1.063799
2023-01-31 06:21, success, 1.162974
2023-01-31 06:33, success, 1.130587
2023-01-31 06:46, success, 1.138763
2023-01-31 07:01, success, 1.201221
2023-01-31 07:18, success, 1.146912
2023-01-31 07:31, success, 0.982496
2023-01-31 07:46, success, 1.124145
2023-01-31 08:01, success, 1.192504
2023-01-31 08:21, success, 1.079785
2023-01-31 08:33, success, 1.135216
2023-01-31 08:46, success, 1.120008
2023-01-31 09:01, success, 1.115137
2023-01-31 09:19, success, 1.107792
2023-01-31 09:31, success, 1.008695
2023-01-31 09:46, success, 0.998258
2023-01-31 10:02, success, 1.327039
2023-01-31 10:20, success, 1.246998
2023-01-31 10:32, success, 1.067182
2023-01-31 10:46, success, 1.537487
2023-01-31 11:01, success, 1.206189
2023-01-31 11:18, success, 1.054056
2023-01-31 11:31, success, 1.102237
2023-01-31 11:46, success, 1.156866
2023-01-31 12:02, success, 1.019103
2023-01-31 12:22, success, 1.165245
2023-01-31 12:41, success, 1.180683
2023-01-31 12:56, success, 1.191672
2023-01-31 13:09, success, 1.115496
2023-01-31 13:22, success, 1.138009
2023-01-31 13:34, success, 1.053191
2023-01-31 13:46, success, 1.067477
2023-01-31 14:01, success, 1.130557
2023-01-31 14:19, success, 1.166757
2023-01-31 14:31, success, 0.964541
2023-01-31 14:46, success, 0.968377
2023-01-31 15:01, success, 1.174397
2023-01-31 15:20, success, 1.120545
2023-01-31 15:31, success, 1.140014
2023-01-31 15:46, success, 1.147556
2023-01-31 16:02, success, 1.134745
2023-01-31 16:21, success, 1.193811
2023-01-31 16:36, success, 0.979365
2023-01-31 16:48, success, 1.005634
2023-01-31 17:01, success, 1.100164
2023-01-31 17:19, success, 1.113481
2023-01-31 17:31, success, 1.118897
2023-01-31 17:46, success, 1.138321
2023-01-31 18:01, success, 1.006672
2023-01-31 18:20, success, 1.189273
2023-01-31 18:33, success, 1.026578
2023-01-31 18:46, success, 0.993405
2023-01-31 19:01, success, 1.172060
2023-01-31 19:17, success, 1.060087
2023-01-31 19:31, success, 1.120225
